col1,col2,col3,col4,col5,col6,col7,col8,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20
0.96,0.967,1.183,0,1052.9,2.916,1.589,1.297,1.694,534.746,3.132,0.057,5.031,0.43,0.165,0.411,0.364,0.506,2.247
0.006,1.905,0.146,5.544,1659.6,0.56,0.672,0.002,0.324,126.754,0.003,0.078,0,0.104,0.94,0.62,3.118,2.252,0.127
0.131,2.213,0.002,1.928,1874.5,0.644,2.96,0.191,1.37,530.787,0.005,2.033,0.326,3.318,0.579,0.774,0.017,2.559,0.578
0.493,0.287,0.184,0.458,1740.3,1.205,0.008,0,0.008,424.411,2.696,0.13,0.28,0.643,0.633,0,0.18,1.174,1.278
4.186,7.033,1.493,1.166,5038.7,5.866,1.029,2.763,0.854,27.732,0.093,1.022,1.986,0.829,0.127,0.01,0.577,7.139,0.057
0.021,0.087,0.228,0,0.5,0.24,0.438,3.719,3.17,61.861,0.076,1.029,0.104,1.183,0.166,0.135,0.093,0.002,0.003
0.078,0.584,0.249,2.121,1179.3,2.1,0.004,2.039,0.381,590.403,0.092,0.225,0.035,0.547,0.684,0.143,0.038,1.374,3.363
0.864,3.077,0.555,0.955,1439.7,0.991,3.594,1.664,0.75,445.734,0.208,1.212,0.462,0.664,0.485,10.199,3.679,2.269,0.002
0.108,0.479,2.685,0.132,590.5,0.619,0.16,2.762,3.97,469.46,0.007,1.967,1.906,1.292,0.007,0.001,1.264,0.748,1.399
0.107,0.127,0.064,0.188,1825.3,0.795,0.135,0.026,0.003,1050.274,2.293,2.439,0.762,3.579,0.547,0.465,4.615,1.333,0.286
9.214,0.801,2.7,0.121,2255.3,2.882,0.254,0.145,1.083,1558.625,0.314,1.687,0.254,0.019,0.213,2.59,0.6,2.507,1.064
0.028,0.281,1.359,1.563,843.4,0.504,0.159,1.831,0.028,652.572,1.637,0,1.435,0.357,1.554,0.011,0.482,0.515,1.478
6.551,2.065,0.018,0.002,93.8,0.466,1.05,0.98,1.454,2121.923,0.954,8.803,1.925,2.44,0.055,2.584,0.022,0.377,0.02
0,1.223,8.09,0.597,1163.1,0.239,0.21,2.804,3.638,7540.554,0,0.163,1.489,0.231,0.28,0.271,0.078,1.549,1.485
0.278,5.802,0.437,3.345,679.1,0.389,4.146,3.038,3.377,502.289,1.849,0.835,0.234,2.985,4.291,1.25,1.437,1.727,5.885
1.202,1.046,0.244,0.424,1026.8,1.793,0.436,2.059,0.024,2845.208,0,0.126,4.479,0.128,1.308,0.141,0.003,1.359,3.207
0.039,0.573,0.038,1.018,6360.2,0.407,0.746,0.275,0.025,4158.353,2.528,0.622,1.583,0.197,0.655,0.001,0.21,6.179,5.651
0,1.242,2.474,2.483,1178.9,0.676,0.077,0.692,1.699,630.023,0,0.445,0.72,0.679,6.62,1.719,0.621,1.571,1.455
1.433,1.049,0.298,2.549,3160.6,0.186,1.301,0.117,0.578,204.668,0.482,5.031,0.406,0.754,0.641,1.094,0.687,3.483,1.379
0.784,4.062,0.525,0.819,216.4,0.16,0.057,3.505,0.016,599.337,1.79,1.21,0.799,0.769,0.001,0.08,0,0.8,0.007
4.439,1.902,0.929,1.127,1012.3,0.032,0.827,0.011,0.167,4397.071,4.394,1.978,0,0.064,0.013,0.159,0.007,0.361,0.014
0,0.14,0.054,0.021,9784.6,0.678,0.914,0.542,1.124,650.689,6.068,0.223,0.185,5.496,1.281,0.48,0.03,8.713,0.448
0.183,0.157,0.638,0.213,13225.5,0.651,0.315,0.878,0.107,1251.444,8.396,2.883,0.298,0.14,0.055,1.472,0.202,11.716,1.895
8.315,0.099,0.387,0.015,236.8,0.374,2.237,0.031,2.826,5.599,0.026,0.006,3.669,0.019,0.019,1.057,0.576,0.269,0.489
0.265,0,0.78,0.267,55.4,0.431,1.375,0.028,2.117,674.72,0.05,0.177,2.55,0.006,1.31,0.374,0.198,0.045,3.408
0.105,1.793,1.244,1.804,1583.8,0.091,1.343,0.563,0.005,391.616,0.002,0.652,0.036,4.122,1.346,6.071,0.038,2.142,0.395
0.001,5.564,1.999,1.272,737.1,1.297,0.8,0.001,0.226,269.077,7.933,0.657,0.466,0.028,0.001,1.408,0.145,0.057,0.655
0.017,0.04,2.461,0.016,116.1,0.51,3.232,0.917,0.001,463.62,0.017,0.234,0.734,0.166,0.572,0.147,0.254,0.129,1.208
0.734,0.204,0.646,0.589,343.1,0.002,0.691,1.006,0.338,511.07,0.017,0.002,0.354,0.374,0.445,0.208,1.555,0.411,0.169
5.002,3.654,0.472,0.328,0.2,1.12,0.764,1.74,0.062,198.795,2.717,0.059,0.158,0.074,0,0.142,0.028,0.21,0.584
0,0.698,1,0.052,4780,0.745,0.832,0.213,0.398,1375.126,7.159,0.978,1.211,0.514,0.93,0.139,0.002,3.27,0.339
0.006,2.529,9.111,0.931,2092.2,0.145,0.521,1.256,0.045,21.894,0.009,0.029,0.35,0.573,2.266,0.361,0.419,2.871,0.022
0.012,6.11,0.01,1.635,80.7,2.065,0.148,0.526,3.448,1041.462,5.773,0.121,1.93,0.363,1.498,0.069,0.089,0.099,0.027
0.064,0.15,0.001,0.128,164,0.329,2.063,0.497,0.14,1270.129,0.001,0.266,0.023,0.305,1.836,0.014,0.095,0.212,0.183
0.512,0.925,0.28,1.917,1085.5,0.731,0.048,2.258,0.346,133.835,3.116,0.791,0.542,0.425,0.038,1.619,0.401,0.534,1.376
0.003,3.871,1.769,0.662,4104.8,3.71,0.321,0.193,0.495,1044.761,0.009,0,0.068,0.922,0.396,0.355,2.635,5.349,0.337
0.722,5.364,0.337,2.529,558.7,0.52,0.367,0,0.677,21.051,1.816,0.295,4.027,1.24,3.926,0.186,0.007,1.495,0.231
16.647,0.057,0.087,0.087,4848.8,0.258,3.24,0.418,0.481,628.524,4.714,2.686,0.242,0.836,1.177,0.009,0.3,3.846,3.316
0.001,0.085,1.54,0,18.4,0.489,0.682,0,0.529,252.72,0.14,0.379,0.033,0.052,1.338,0.428,0.23,0.003,0.002
0.151,1.371,0.124,0.054,100.4,3.78,3.706,0.023,1.342,6557.949,0.541,0.007,0.172,4.981,0.244,1.281,0.668,0.316,5.029
0.024,5.201,0.074,1.666,70.6,0.067,1.033,1.428,0.042,5.107,3.05,0.121,0.023,0.914,0.464,0.124,1.663,0.598,4.296
56.838,0.416,0.144,0.37,1204.9,0.414,0.36,0.618,0.783,872.913,0.175,0.366,1.387,1.299,1.658,0.019,0.202,1.334,1.247
0.36,0.815,0.106,1.618,2490.2,0.213,1.555,1.009,1.295,3351.353,0.386,7.138,0.621,0.887,0.292,0.307,1.162,2.739,1.61
1.162,3.295,0.179,0.11,507.2,0.814,0.129,1.312,0.481,585.839,0.891,0.006,0.748,2.593,0.345,2.133,1.35,1.153,1.413
0.081,0.511,0.002,0.717,3199,1.51,0.16,0.25,0.132,40.322,4.912,0.008,0.156,0.088,1.998,1.353,0.111,2.167,0.287
1.907,0.266,0.194,0.568,2068,0.368,4.596,0.05,0.928,401.739,2.993,0.246,0.228,0.001,3.506,1.355,2.579,1.434,1.274
0.014,3.917,0.069,0,322,0.681,0.029,0.307,0.161,704.416,1.477,2.402,1.414,0.112,0.048,0.094,0.08,0.959,0.01
0.001,7.455,2.886,0.016,5329.1,2.004,2.552,0.005,0.387,688.608,0.1,0.139,0.069,0.007,1.245,0.466,0.174,7.555,0.415
0.106,4.591,0.015,1.044,1663.2,1.013,0.189,2.686,0.03,22.498,9.078,0.351,0.241,0.929,2.913,1.278,0.057,0.467,0.193
0.008,17.565,0.143,1.941,5170.6,2.543,0.058,0.021,2.718,448.532,2.616,0.02,0.05,0.127,0.042,1.523,2.274,9.341,1.561
2.331,1.23,0.571,1.236,2968.2,0.133,0.062,0.933,0.117,513.631,0.327,0.228,1.552,0.468,0.002,0.537,0.376,3.369,0.109
4.263,4.102,1.275,1.115,3141.3,0.107,0.473,0.041,0.004,164.428,0.033,1.514,1.525,0.591,0.123,0.277,0.09,4.384,2.614
0.075,1.003,3.018,0.296,1502.3,0.007,0.877,0.971,3.133,643.43,0.049,0.181,0.184,0.327,0.06,0.999,0.802,1.837,0.079
0,4.777,0.171,0.188,298.7,6.086,0.991,9.059,0.216,200.118,1.998,0.388,1.458,0.589,0.094,0.189,3.445,1.017,1.549
0.004,1.78,0.145,0.002,369.2,0.89,2.466,0.17,0.173,226.913,2.896,0.043,0.898,4.914,3.439,4.698,0.141,0.061,0.003
0.966,1.354,4.293,0.036,686.5,0.014,0.614,0.182,0.347,3181.285,0.075,1.232,0.001,0.42,1.801,0.792,0.525,1.059,0.867
0.02,1.361,1.505,1.131,1179.6,5.596,3.79,0.111,1.55,138.5,0.002,2.341,1.671,0.117,1.758,0.556,1.15,1.602,0.435
15.904,0.57,0.051,1.236,661.9,1.448,0.012,0.925,0.727,1977.291,0.005,0.126,0.485,2.006,0.663,1.56,0.016,0.848,0
4.305,10.21,1.938,3.151,2185.6,0.12,0.181,0.25,0.028,706.18,16.782,0.003,0.141,0.202,0.003,0.084,0.372,0.374,1.932
0.001,0.279,0.21,0.051,751.5,0.129,0.776,0.003,2.589,1804.939,0.098,0.019,2.894,0.009,3.633,0.138,2.924,0.84,0.372
0.544,0.341,0.237,0.144,474.8,3.396,0.338,0.541,0.015,25.933,0.011,1.055,0.246,1.285,0.081,0.641,2.619,0.588,0.251
0.035,1.581,0.452,0.008,1428.5,1.452,4.623,1.051,0.063,166.997,0.001,0.242,0.132,0.022,1.125,0.347,0.344,1.923,0.01
0.043,0.415,0.423,0.086,1904.6,0.709,4.152,2.2,0.091,492.181,0.449,0.294,0.429,0.106,1.648,8.633,0.1,1.999,0.001
0.014,0.061,0.36,0.195,3292.2,6.437,0.049,0.292,0.539,38.005,3.36,0.815,0.142,0.037,0.382,9.142,0.673,2.574,0.053
1.264,6.763,0.055,0.311,2203.8,0.003,0.889,0.542,0.256,12.526,0.88,0.492,0.96,0.309,0.168,1.748,5.323,3.857,0.293
0.032,3.111,2.545,0.463,65.3,8.453,1.442,7.16,0.952,2403.287,3.103,0.694,1.066,0.107,0.114,7.086,0.287,0.031,1.235
12.748,2.857,0.538,0.112,96.7,0.001,0,2.67,0.506,653.05,1.422,0.062,3.953,9.379,1.048,0.271,0.001,0.459,0.981
9.698,0.726,1.037,1.524,2.3,1.508,0.032,1.074,0.002,402.006,0.488,0.123,0,0.002,2.808,0.438,0.052,0.058,0
0.027,0.991,0.005,1.166,95.6,0.864,2.014,1.462,0.004,1820.596,1.302,0.204,2.213,0.039,0.005,0.162,4.577,0.003,5.998
0.034,0.011,0.002,0.883,1545.1,0.001,0.241,0.087,0.433,55.616,1.037,1.492,0.114,0.242,0.203,0.083,0.752,1.351,0.124
0,0.484,0.192,0.819,600.2,0.204,0.437,0.56,0.537,93.252,0.007,3.837,0.036,0.39,0.218,0.27,2.411,0.759,0.376
0.693,2.386,0.198,0.077,2607.9,0.24,0.005,0.017,0.799,319.773,0.009,0.001,0.29,0.444,0.639,0.732,3.313,3.378,1.296
0.095,0.142,0.534,5.015,2593.7,0.01,1.147,1.115,0.021,412.151,1.228,2.133,0.004,0.15,0.403,1.922,0.395,2.442,0.018
20.345,0.367,0.382,0.034,1044.6,0.175,0.778,0.007,0.07,1832.434,0.148,0.267,1.092,1.508,0.567,0.059,0.73,1.16,0.485
0.025,0.257,0.083,0.052,2881,0.828,0.005,0.429,1.554,6271.791,3.817,0.01,1.005,0.004,0.216,0.334,0.008,2.065,0.006
0.068,1.06,0.985,0.003,1042.2,3.931,0.362,0.001,0,135.304,0,1.913,0.015,0.668,1.468,0,0.728,1.379,1.375
0.011,0.243,0.001,5.05,9988.3,5.113,0.038,1.057,0.013,1285.093,5.707,0.498,2.981,1.729,0.482,2.196,0.174,9.055,0.121
0.962,0.304,0.019,0.37,3177,0.082,0.192,9.583,1.893,893.417,1.231,3.888,1.544,0.418,8.893,0.258,0.454,3.1,3.1
2.714,4.872,0.101,0.887,1705.4,0.771,0.204,0.066,1.855,509.907,9.509,0.251,0.036,0.152,0.014,0.305,1.626,0.467,0.088
0.161,0.051,0.062,0.008,5.9,0.73,0.496,1.618,0.006,86.497,0.07,0.372,0.02,0.061,0.011,1.009,2.225,0,0.057
0,0.684,0.159,0.831,142.6,0.01,0.705,1.223,1.577,902.995,0.146,0.108,0.104,1.404,0.475,0.153,0.723,0.289,0.383
0.05,0.167,0.914,0.078,15427.5,1.173,0.484,0.952,0.38,925.45,14.874,1.772,6.197,0.189,0.888,1.029,0.019,12.268,0.005
0.018,2.987,0.014,0.554,2388.4,0.87,0.004,1.991,0.262,1011.644,0.016,0.964,0.248,5.401,0.949,0.008,0,3.301,0.127
0.017,0.991,2.487,3.29,594.6,0.937,0.064,0.2,2.39,28.583,0.032,0.462,0.045,0.964,0.039,1.448,0.555,0.879,3.446
0.001,0.312,0.001,2.413,4420.1,3.034,0.001,0.003,2.497,539.034,5.569,0.086,0.008,0.475,0.089,1.686,4.946,3.225,0.671
20.436,1.537,0.772,0.663,473.6,0.013,0.366,0.09,0.004,2520.492,0.216,0.997,0.361,0.528,2.493,0.006,0.125,0.843,0.267
0.001,0.001,1.358,0.295,52.2,0.65,1.004,0.157,0.822,209.754,0.051,0.039,0.185,0.849,2.892,0.004,0.719,0.041,0.268
10.588,2.021,0.008,0.122,2826,0.014,0.884,1.023,0.844,572.308,7.479,0.11,4.566,2.948,1.578,2.214,0,1.463,0.004
0.133,0.828,0.233,0.265,1163.6,2.188,1.838,2.008,8.836,314.877,3.073,0.113,1.184,0.001,1.158,0.261,0.184,0.603,1.072
0,2.32,0.232,0.431,848.2,0.634,0.09,0.916,0.285,424.918,0.253,2.78,0.479,1.328,0.069,2.168,1.58,1.434,0.04
0.04,0.077,3.014,5.778,2672.3,0.003,0.078,0.649,3.905,1278.262,2.887,0.548,0.55,0.382,0.127,0.025,0.166,2.052,0.336
55.01,0.955,1.463,0.307,2934.2,1.132,0.322,0.782,0.075,344.562,0.459,0.586,1.618,0.297,0.039,5.868,3.159,3.225,1.344
0.349,0.974,0.003,0.755,2098.5,0.334,0.004,0.234,0.536,2176.129,4.621,3.506,1.039,1.257,0.976,0.393,0.28,1.204,3.441
8.15,0.298,0.067,0.595,1783.4,0.009,1.237,0.216,0.275,309.417,2.774,1.468,1.345,0.385,3.744,0.084,4.96,1.202,3.54
0.077,0.186,0.119,1.318,444.2,0.5,0.292,0.101,0.094,288.666,0.048,4.005,0.967,0.613,0.07,0.02,1.654,0.505,0.827
0.028,0.367,0.702,2.108,2750.8,0.228,0.466,1.095,0.315,1754.443,4.022,0.432,0.097,0.016,0.098,1.527,1.813,1.9,3.044
2.526,1.575,5.76,1.612,70.1,4.212,0.022,0.918,0.027,4275.16,1.762,0.059,0.305,0.133,0.302,0.559,0.205,0.002,2.065
0.011,0,0.02,0.802,57,1.858,0.003,0.035,0.877,315.438,0.05,1.812,0.634,0.121,3.365,5.798,0.037,0.046,0.014
1.29,0.142,1.848,0.364,7198,0.048,0.195,1.1,0.87,827.386,4.262,0.202,1.103,0.618,0.001,1.037,0.472,6.475,0.842
1.033,10.54,0.048,0.675,4525.5,0.57,0.708,0.793,0.239,474.199,22.275,1.14,0.024,2.951,0.571,0.14,1.378,1.426,0.038
0.008,0.142,0,1.46,1508.6,0.666,0.009,0.119,0.004,0.694,2.023,1.147,1.509,0.785,0.757,0.154,1.891,1.076,0.088
2.374,0.649,13.288,0.108,405.2,0.008,0.925,0.006,0.016,129.894,0.018,1.372,0.804,3.01,2.057,0.311,1.252,0.593,0.814
0.132,10.869,0.375,0.073,2159.5,1.019,0.032,0.66,2.023,2.968,17.446,0.011,0.128,5.037,0.797,0.066,1.568,0.336,1.607
0.433,0.019,0.754,1.021,1970.4,0.001,0.466,0.116,3.448,1426.266,1.878,0.259,1.337,1.121,0.001,0.129,0.001,1.572,0.037
0.015,0.004,0.618,2.512,2106.7,0.602,0.285,0.008,6.11,485.775,1.531,0.174,0.093,1.418,1.427,0.845,2.065,1.808,0.84
0.064,3.274,0.607,3.599,2585.8,0.547,0.355,1.206,2.615,762.145,0.02,1.838,0.37,0.615,0.215,0.126,0.002,3.584,1.995
0,0.678,6.54,1.16,16.8,0.797,0.136,0.681,0.04,1.11,0.36,4.213,0.061,1.401,1.145,0.353,0.713,0.096,0.069
4.634,0.047,1.145,6.514,7,1.246,0.7,0.537,0.004,89.768,0.069,2.329,1.811,0.055,0.135,0.123,0.129,0.001,1.999
0.03,1.233,0.012,0.951,4136,2.713,0.417,0.844,2.037,1593.883,7.721,0.358,0.039,0.145,1.383,1.093,0.142,2.575,0.322
0.007,8.749,0.112,2.52,2084.4,2.046,0.306,2.431,0.724,536.476,14.894,0.255,1.034,2.436,0.157,0.005,0.453,0.403,0.037
0,2.08,0.086,3.106,1783.5,2.171,6.404,0.421,0.001,3932.422,0.004,0.001,0.048,0.481,0.019,1.005,0.54,2.428,0.6
6.237,3.355,0.001,0.705,930.3,0.736,0.327,0,0.062,3267.889,6.015,0.423,0.025,1.719,0.467,2.301,0,0.21,0.052
0.896,0.202,0.082,0.009,913.3,1.716,0.121,1.789,0.211,2865.371,1.545,0.644,0.165,3.403,0.124,0.104,0.741,0.594,0.039
3.576,1.492,0.001,0.906,1,0.324,3.458,3,0.071,8.649,1.07,0,1.504,1.168,1.157,0.509,0.682,0.098,0.718
3.418,1.629,0.098,0.197,3451.1,0.7,0.007,0.571,2.621,8083.633,7.65,0.107,0.021,0.883,0.476,1.701,0.538,1.974,0.008
0.09,5.024,0,6.047,377.7,1.194,0.388,0.451,2.202,1241.242,1.964,0.19,1.274,2.543,0.357,0.364,0.186,1.174,1.493
7.648,3.098,0.072,0.319,1407,0.389,0.046,0.046,1.332,813.639,6.698,0.142,0.159,1.104,0.205,1.052,1.786,0.459,0
23.004,1.412,0.92,0.294,1308.4,0.188,0.017,0.191,0.95,506.214,0,0.006,1.076,0.351,1.054,0.062,0.02,1.752,0.007
3.617,0.642,2.423,0.092,720.6,0.226,2.581,0.326,0.064,502.671,0.004,0.162,0.821,0.361,1.246,4.522,2.772,0.928,0.006
2.056,4.447,4.482,1.99,21.2,2.083,0.018,0.284,0.041,93.045,2.903,0.02,5.931,0.03,0.011,1.574,1.199,0.389,0.643
1.037,0.577,6.039,0.149,674.7,2.86,0.31,1.505,0.001,242.838,0.005,0.078,3.69,0.149,1.995,3.561,1.109,0.863,3.072
0.078,6.907,3.2,0.007,382.6,0.006,4.362,1.221,4.544,124.206,3.006,0.098,1.831,0.994,2.787,0.437,0.031,1.385,2.189
6.939,0.113,0.105,0.281,6583.7,0.742,0.006,0.085,0.684,47.962,3.982,0.069,0.102,1.023,0.004,0.247,1.105,5.895,0.597
0.458,5.444,1.226,0.64,170.5,0.337,0.933,0.073,0.243,1106.117,5.746,1.412,0.786,0.545,2.806,0.112,0.038,0.027,2.105
0.264,2.847,0.065,0.185,785.7,0.576,0.015,1.447,0.225,2239.814,0.458,2.825,0.025,0.626,0.162,0.505,0.187,1.449,1.101
6.029,3.783,0.079,0.498,698.8,0.996,0.726,1.499,0.127,33.275,5.937,1.834,1.431,1.211,1.286,0.001,1.533,0.098,0.049
0,0.056,0.071,0.964,6582.2,0.038,0.301,0.011,2.063,180.322,6.215,0.571,0.315,0.163,8.073,1.312,0.428,5.266,0.009
0.002,0.234,0,0.019,1943.4,1.328,0.451,1.796,2.268,861.874,2.768,0.584,0.443,0.572,0.006,3.609,0.469,1.356,5.003
1.043,0.301,0.049,0.696,108.4,2.584,0.02,0.038,0.902,79.806,0.594,1.519,0.117,3.251,0,0.675,0.708,0.03,0.146
0.001,6.201,0.293,0.193,5683.4,1.208,0.394,0.1,0.048,1539.759,18.411,1.288,0.394,0.964,0.802,0.012,0.087,2.576,0.004
0.562,0.164,3.904,0.885,301.3,0.223,0.358,0.638,1.034,6.102,0.019,3.796,0.447,0.717,1.278,1.32,1.042,0.356,0.666
4.672,0.375,2.795,0.209,465.8,0.512,0.941,1.134,1.944,467.026,1.302,0.131,2.069,0.372,0.342,0.466,1.191,0.233,0.715
0.252,5.265,0.044,0.461,501.3,0.025,0.877,0.612,0.002,156.626,1.861,0.106,3.348,0.003,3.455,0.351,0.065,1.396,1.445
0.005,0.171,1.06,1.178,311.2,0.305,1.477,0.006,0.11,381.325,0.019,3.457,4.447,1.561,3.183,0.674,0.015,0.369,0.027
0,2.459,0.302,0.38,2038.1,0.001,2.218,3.143,6.111,1045.537,0.008,1.388,0.321,0.355,0.519,1.179,0.803,2.795,1.017
7.289,0.159,0.078,4.382,1373.7,0.145,0.427,1.794,1.223,3294.001,0.488,0.494,2.873,0.001,0.145,0.098,0.264,1.36,0.002
0.009,0.392,0.235,0.015,2237.6,0.162,0,0.12,1.096,540.388,3.527,0.105,0.95,0.464,1.908,0.071,0.062,1.5,0.331
2.144,2.203,0.025,0.611,463.3,0.036,4.174,0.391,0.021,148.2,0.468,1.164,0.265,0.102,3.031,1.369,0.241,0.937,0.102
0.005,0.426,0.943,0.259,541.2,2.491,0.978,0.693,0.368,944.32,0.008,0.831,0.48,2.153,0.566,0.108,0.156,0.681,0.024
4.536,1.652,0.035,3.278,942.2,0.987,3.68,0.658,0.586,1944.935,0.064,0.713,0.884,0.162,0.203,1.485,1.379,1.41,0.135
0.045,4.608,0.446,1.06,722.6,0.104,0.023,0.371,1.63,57.825,6.888,0.113,0.827,3.864,1.904,0.751,4.36,0.078,1.181
0.124,1.045,0.479,1.574,653.6,0.014,0.264,0.2,0.868,2.207,0.028,0.01,0.43,0.001,2.42,0.273,0.051,0.956,1.288
9.306,2.071,0.075,5.683,3460.7,1.014,0.011,0.534,0.148,354.813,8.467,2.673,3.492,1.397,1.068,0.525,0,1.875,0.199
2.603,0.679,1.865,2.392,749.2,0.75,1.957,0.697,1.759,151.591,0.003,3.45,0.01,0.862,1.057,0.033,1.084,0.969,0.055
0,0.068,1.049,0.01,1905.5,0.13,7.569,2.65,0.022,1282.152,2.122,1.072,0.201,0.632,0.316,0.823,0.791,1.449,0
11.967,0.009,1.437,0.211,4742.6,0,6.428,0.407,1.28,361.162,3.45,0.711,4.567,0.029,0.32,1.783,0.543,4.068,0.075
0.015,1.34,0.085,0.662,5.4,0.369,4.356,0.213,0.464,1117.582,0.886,0.006,0.516,0,0.62,2.035,0.358,0.113,0.004
16.153,1.386,0.924,0.004,349.2,1.122,0.394,1.047,0.087,929.547,0.247,0.439,1.652,0.905,0.347,0.97,0.585,0.664,0.439
0.16,0.516,1.908,1.025,294.5,0.488,0.338,2.102,0.471,319.291,1.228,0.083,0.614,0.166,1.038,0.161,0.219,0.109,2.366
0.09,3.507,0.091,1.566,453.9,2.202,0,0.001,0.347,155.362,1.056,0.304,0.119,1.889,0.537,1.54,0.121,1.107,0.229
5.1,0.362,3.764,0.048,1374.3,1.494,0.627,0.073,0.068,491.757,2.46,1.502,0.726,3.018,0.528,0.001,0.033,0.872,0.036
0.889,0.134,1.494,0.148,273.4,0.327,0.076,0.984,0.303,1712.955,0.022,6.747,0.009,1.913,1.17,2.428,1.547,0.318,0.386
0.052,1.012,0.036,2.643,3564,1.826,0.009,0.867,3.769,0.166,6.542,0.027,0.28,0.087,1.382,0.108,0.473,2.236,3.638
0.819,5.962,1.943,0.957,480,0.723,0.266,0.079,0.454,1778.659,7.513,2.366,2.623,0.134,0.513,0.058,0.466,0.005,7.282
0.221,0.447,1.683,1.073,562.7,1.302,0.49,2.938,1.198,1104.829,0.008,0.967,0.81,0.338,1.389,0.29,1.483,0.709,1.274
0.002,2.209,0,2.447,2297,2.889,0.165,0.004,0.052,14.172,0.003,0.059,1.508,0.124,0.074,0.008,0.504,3.005,0.028
0.001,3.041,1.239,2.67,43.4,0.34,3.49,0.226,1.738,891.324,1.771,1.002,5.2,0.028,0.102,0.121,2.081,0.355,0.174
10.012,0.63,0.212,3.263,1449.2,0.475,0.727,0.136,0.181,708.566,0.147,1.302,3.353,0.16,0.448,1.08,0.018,1.656,0.204
0.18,0.441,0.561,0.241,530.2,0.904,2.305,0,0.107,1236.563,1.504,0.281,0.029,0.915,0.101,0.002,0.513,0.263,0.737
0.993,5.976,2.076,0.129,4866.5,2.221,0.052,1.057,0.278,221.456,0.025,0.209,0.182,1.706,0.109,0.935,2.492,6.7,0.463
0,2.824,0.572,0.029,2281.3,0.121,1.315,0.198,0.005,353.737,0.013,0.501,0.002,0.284,0.686,0.766,1.952,3.146,1.379
0,3.003,2.23,0.273,2413.6,4.731,6.044,0.451,7.103,899.636,0.015,1.056,0.084,0.001,1.502,0.007,9.815,3.333,3.09
16.909,0.11,0.554,0.158,799.8,0.288,2.754,0.681,0.65,2767.096,0.259,0.022,0.089,0.159,0.291,0.001,1.066,0.803,1.768
0,0.678,1.712,1.44,3825.5,0.644,0.019,0.167,0.052,2151.79,6.05,0.508,0.595,2.358,1.595,0.602,0.127,2.56,0.975
0.652,0.175,3.502,0.002,1402.1,0.405,1.23,1.501,0.288,3583.373,0.479,0.132,0.039,0.166,1.856,3.075,4.035,1.396,0.753
0.049,0.639,2.765,0.232,4101.1,0.008,0.021,0.839,0.518,1023.224,6.251,0.357,1.51,1.205,0.755,0.061,0.162,2.786,0.635
13.553,9.1,0.238,1.51,694.9,0.119,5.281,0.003,1.596,14.224,11.333,0.154,0.092,0.027,3.592,0.484,0.793,0.004,0.679
0,1.96,0.165,1.979,3.9,0.709,0.067,3.937,0.091,303.292,1.622,1.198,0.437,1.245,0.393,0.007,0.492,0.072,2.549
0,2.548,0.062,0.766,176.9,0.001,0.204,0.029,0.376,99.925,1.026,0.527,0.284,0.378,1.276,0.3,0.005,0.572,1.304
3.087,3.011,0.002,0.205,1939,4.679,0.917,0.398,0.644,438.248,0.072,0.661,0.005,0.61,1.684,0.728,3.631,2.817,0.286
2.398,2.208,0.212,2.428,779.4,0.044,0.029,0.12,0.607,210.791,0.255,0.595,0.137,1.703,0,1.2,5.473,1.331,0.995
0.157,2.65,0.748,0.002,287.7,2.37,0.574,0.065,0.969,1561.015,0.879,0.009,9.319,0.775,0.354,0.286,0.055,0.756,0.4
0.072,1.519,2.247,0.509,1386.3,0.037,1.003,0.008,0.731,418.843,0,1.845,0.421,2.353,0.004,1.892,5.678,1.862,0.011
1.948,0.307,0.256,0.269,2957.4,0.176,0.062,1.759,0.917,55.689,4.061,5.386,0.103,0.48,0.358,0.417,0,2.092,0.005
2.581,3.438,0.182,0.081,2704.6,0.626,0.03,0.176,0,268.112,0.021,3.147,0.636,1.073,0.042,0.286,1.101,3.752,0.362
0,15.975,2.085,1.044,5856.8,0.005,0.042,0.827,0.15,1752.831,31.732,0,0.006,0.009,3.117,0.015,3.601,1.659,1.968
0.61,0.351,0.011,0.863,676.2,0.194,0.753,0.828,0.047,5.207,1.558,0.038,0.874,0.243,2.7,0.489,0.691,0.379,0.058
0.696,0.373,0.157,4.698,501.2,1.771,0.023,0.728,0.385,820.465,0.01,0.037,0.844,0.306,0.358,0.279,0.292,0.625,3.536
0.007,0.008,4.012,0.691,366.4,2.563,0.136,0.017,1.826,499.678,0.379,0.513,1.677,0.141,1.032,0.033,3.785,0.285,8.467
1.4,0.748,0.013,0.004,1994.3,0.234,0.349,0.214,3.021,194.616,4.045,2.265,0.066,0.22,0.024,0.541,6.048,1.193,4.738
0,2.686,0,0.013,2191.3,0.175,0.097,0.488,0.285,1510.498,0.011,1.21,1.483,1.633,0.003,0.785,0.355,3.016,0.02
0.462,0,0.718,2.705,853.9,0.044,5.698,4.432,0.446,3671.124,0.705,1.905,0.386,0.002,2.856,1.349,0.095,0.709,2.623
0.034,0.192,0.06,2.386,6547.4,0,1.135,0.001,2.167,597.491,7.087,2.187,0.497,0.001,2.197,1.964,1.186,5.026,1.298
